"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.img1","Input.img2","Answer.taskAnswers","Approve","Reject"
"335HHSX8DS1RQ6B9QG4Z0NKSC1EDHZ","3EPQ0AEIVQFZZ2O130Z0YBYIG948HV","Real Image vs. AI Generated Image","Given a couple of images, you should select the one that you think looks the most like a real image (not generated by Artificial Intelligence).","image, image preference, real vs. fake, image perception, image quality","$0.02","Wed May 24 02:06:21 PDT 2023","1","BatchId:5079243;OriginalHitTemplateId:928390873;","3600","259200","Wed May 31 02:06:21 PDT 2023","","","3PS7W85Z8FZ8F9NH4WLOGUZGB5Q9TC","A3L95FSCN74FIF","Submitted","Wed May 24 02:07:47 PDT 2023","Wed May 24 02:11:06 PDT 2023","Sat May 27 02:11:06 PDT 2023","","","","199","0% (0/0)","0% (0/0)","0% (0/0)","https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/03_74_03_crop_1.png","https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/03_73_03_crop_1.png","[{""A"":""https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/03_74_03_crop_1.png"",""B"":""https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/03_73_03_crop_1.png"",""realvsgenerated"":{""ImageA"":false,""ImageB"":true}}]"
"3JYPJ2TAZX4G17NT0Z7UXWP4A54PFR","3EPQ0AEIVQFZZ2O130Z0YBYIG948HV","Real Image vs. AI Generated Image","Given a couple of images, you should select the one that you think looks the most like a real image (not generated by Artificial Intelligence).","image, image preference, real vs. fake, image perception, image quality","$0.02","Wed May 24 02:06:20 PDT 2023","1","BatchId:5079243;OriginalHitTemplateId:928390873;","3600","259200","Wed May 31 02:06:20 PDT 2023","","","3PJ71Z61RKZ76PB82D1EAOGLJM0914","A1AEH4S2MJ5X25","Submitted","Wed May 24 02:08:26 PDT 2023","Wed May 24 02:09:16 PDT 2023","Sat May 27 02:09:16 PDT 2023","","","","50","0% (0/0)","0% (0/0)","0% (0/0)","https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/04_13_01_crop_2.png","https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/04_14_01_crop_2.png","[{""A"":""https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/04_13_01_crop_2.png"",""B"":""https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/04_14_01_crop_2.png"",""realvsgenerated"":{""ImageA"":true,""ImageB"":false}}]"
"3VMHWJRYIACLAGPKMQHBR9B7C4DFX5","3EPQ0AEIVQFZZ2O130Z0YBYIG948HV","Real Image vs. AI Generated Image","Given a couple of images, you should select the one that you think looks the most like a real image (not generated by Artificial Intelligence).","image, image preference, real vs. fake, image perception, image quality","$0.02","Wed May 24 02:06:32 PDT 2023","1","BatchId:5079243;OriginalHitTemplateId:928390873;","3600","259200","Wed May 31 02:06:32 PDT 2023","","","39LOEL67O8232N6DKP9JYL07X0V835","A2RDJT4HCMCYV6","Submitted","Wed May 24 03:07:54 PDT 2023","Wed May 24 03:23:22 PDT 2023","Sat May 27 03:23:22 PDT 2023","","","","928","0% (0/0)","0% (0/0)","0% (0/0)","https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/02_22_03_crop_2.png","https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/02_21_03_crop_2.png","[{""A"":""https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/02_22_03_crop_2.png"",""B"":""https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/02_21_03_crop_2.png"",""realvsgenerated"":{""ImageA"":true,""ImageB"":false}}]"
"3R5LWXWHSF4ROGLFXANT9UBJDJDXGM","3EPQ0AEIVQFZZ2O130Z0YBYIG948HV","Real Image vs. AI Generated Image","Given a couple of images, you should select the one that you think looks the most like a real image (not generated by Artificial Intelligence).","image, image preference, real vs. fake, image perception, image quality","$0.02","Wed May 24 02:06:21 PDT 2023","1","BatchId:5079243;OriginalHitTemplateId:928390873;","3600","259200","Wed May 31 02:06:21 PDT 2023","","","3GD6L00D38UMD9U2RM5JFAM5JL71MV","A1R3SH0D3LTO0X","Submitted","Wed May 24 02:08:28 PDT 2023","Wed May 24 02:09:46 PDT 2023","Sat May 27 02:09:46 PDT 2023","","","","78","0% (0/0)","0% (0/0)","0% (0/0)","https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/03_74_03_crop_2.png","https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/03_73_03_crop_2.png","[{""A"":""https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/03_74_03_crop_2.png"",""B"":""https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/03_73_03_crop_2.png"",""realvsgenerated"":{""ImageA"":false,""ImageB"":true}}]"
"3XABXM4AKG1SM4ELSYGDN9YSSXDQ82","3EPQ0AEIVQFZZ2O130Z0YBYIG948HV","Real Image vs. AI Generated Image","Given a couple of images, you should select the one that you think looks the most like a real image (not generated by Artificial Intelligence).","image, image preference, real vs. fake, image perception, image quality","$0.02","Wed May 24 02:06:29 PDT 2023","1","BatchId:5079243;OriginalHitTemplateId:928390873;","3600","259200","Wed May 31 02:06:29 PDT 2023","","","3OWEPKL08P966DU4S31STZ2IRXG7NX","A1DQPSN8NM1BGM","Submitted","Wed May 24 02:07:22 PDT 2023","Wed May 24 02:44:17 PDT 2023","Sat May 27 02:44:17 PDT 2023","","","","2215","0% (0/0)","0% (0/0)","0% (0/0)","https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/02_01_01_crop_1.png","https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/02_02_01_crop_1.png","[{""A"":""https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/02_01_01_crop_1.png"",""B"":""https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/02_02_01_crop_1.png"",""realvsgenerated"":{""ImageA"":true,""ImageB"":false}}]"
"3L4YG5VWA2OAEQ674KL9925UK9LDDQ","3EPQ0AEIVQFZZ2O130Z0YBYIG948HV","Real Image vs. AI Generated Image","Given a couple of images, you should select the one that you think looks the most like a real image (not generated by Artificial Intelligence).","image, image preference, real vs. fake, image perception, image quality","$0.02","Wed May 24 02:06:20 PDT 2023","1","BatchId:5079243;OriginalHitTemplateId:928390873;","3600","259200","Wed May 31 02:06:20 PDT 2023","","","3QJOXOW4XZOLXAOE3A0YMU5Z8U9EMP","A367E677477LYB","Submitted","Wed May 24 02:07:31 PDT 2023","Wed May 24 02:07:37 PDT 2023","Sat May 27 02:07:37 PDT 2023","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/04_13_02_crop_1.png","https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/04_14_02_crop_1.png","[{""A"":""https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/04_13_02_crop_1.png"",""B"":""https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/04_14_02_crop_1.png"",""realvsgenerated"":{""ImageA"":false,""ImageB"":true}}]"
"371DNNCG5JY5EK6D92A8SE9FC4CT8J","3EPQ0AEIVQFZZ2O130Z0YBYIG948HV","Real Image vs. AI Generated Image","Given a couple of images, you should select the one that you think looks the most like a real image (not generated by Artificial Intelligence).","image, image preference, real vs. fake, image perception, image quality","$0.02","Wed May 24 02:06:32 PDT 2023","1","BatchId:5079243;OriginalHitTemplateId:928390873;","3600","259200","Wed May 31 02:06:32 PDT 2023","","","34T446B1CGB9XYXTIE75Y9YJKFWC0K","A1EX0MEOPF8AHT","Submitted","Wed May 24 02:07:49 PDT 2023","Wed May 24 02:08:19 PDT 2023","Sat May 27 02:08:19 PDT 2023","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/02_22_04_crop_1.png","https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/02_21_04_crop_1.png","[{""A"":""https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/02_22_04_crop_1.png"",""B"":""https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/02_21_04_crop_1.png"",""realvsgenerated"":{""ImageA"":true,""ImageB"":false}}]"
"3PEG1BH7BTNPDZEXI5GQIPCK1X6KB3","3EPQ0AEIVQFZZ2O130Z0YBYIG948HV","Real Image vs. AI Generated Image","Given a couple of images, you should select the one that you think looks the most like a real image (not generated by Artificial Intelligence).","image, image preference, real vs. fake, image perception, image quality","$0.02","Wed May 24 02:06:20 PDT 2023","1","BatchId:5079243;OriginalHitTemplateId:928390873;","3600","259200","Wed May 31 02:06:20 PDT 2023","","","3NLZY2D535MQOVWYCPUJGYFORS7QLB","A16MEV9DI9VMAW","Submitted","Wed May 24 02:06:57 PDT 2023","Wed May 24 02:10:49 PDT 2023","Sat May 27 02:10:49 PDT 2023","","","","232","0% (0/0)","0% (0/0)","0% (0/0)","https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/04_13_02_crop_2.png","https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/04_14_02_crop_2.png","[{""A"":""https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/04_13_02_crop_2.png"",""B"":""https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/04_14_02_crop_2.png"",""realvsgenerated"":{""ImageA"":true,""ImageB"":false}}]"
"3IKDQS3DRTWHH9GFW2R9GT3PREHICX","3EPQ0AEIVQFZZ2O130Z0YBYIG948HV","Real Image vs. AI Generated Image","Given a couple of images, you should select the one that you think looks the most like a real image (not generated by Artificial Intelligence).","image, image preference, real vs. fake, image perception, image quality","$0.02","Wed May 24 02:06:29 PDT 2023","1","BatchId:5079243;OriginalHitTemplateId:928390873;","3600","259200","Wed May 31 02:06:29 PDT 2023","","","30JNVC0ORPHO2ZD8L4FLO6MHABYQH4","AY9XYKW9BJVY4","Submitted","Wed May 24 02:07:22 PDT 2023","Wed May 24 02:07:39 PDT 2023","Sat May 27 02:07:39 PDT 2023","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/02_02_01_crop_2.png","https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/02_01_01_crop_2.png","[{""A"":""https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/02_02_01_crop_2.png"",""B"":""https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/02_01_01_crop_2.png"",""realvsgenerated"":{""ImageA"":false,""ImageB"":true}}]"
"3AFT28WXMUYIQYDIM700BTX6GS0IOU","3EPQ0AEIVQFZZ2O130Z0YBYIG948HV","Real Image vs. AI Generated Image","Given a couple of images, you should select the one that you think looks the most like a real image (not generated by Artificial Intelligence).","image, image preference, real vs. fake, image perception, image quality","$0.02","Wed May 24 02:06:32 PDT 2023","1","BatchId:5079243;OriginalHitTemplateId:928390873;","3600","259200","Wed May 31 02:06:32 PDT 2023","","","3C2NJ6JBKQEZKCXYMRKXX8LAGHTN2W","A2QYY1FDYWQYLB","Submitted","Wed May 24 02:07:11 PDT 2023","Wed May 24 02:14:11 PDT 2023","Sat May 27 02:14:11 PDT 2023","","","","420","0% (0/0)","0% (0/0)","0% (0/0)","https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/02_21_04_crop_2.png","https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/02_22_04_crop_2.png","[{""A"":""https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/02_21_04_crop_2.png"",""B"":""https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/02_22_04_crop_2.png"",""realvsgenerated"":{""ImageA"":false,""ImageB"":true}}]"
"3FHTJGYT92WMF7JOBJDCFHPGBK4PGQ","3EPQ0AEIVQFZZ2O130Z0YBYIG948HV","Real Image vs. AI Generated Image","Given a couple of images, you should select the one that you think looks the most like a real image (not generated by Artificial Intelligence).","image, image preference, real vs. fake, image perception, image quality","$0.02","Wed May 24 02:06:20 PDT 2023","1","BatchId:5079243;OriginalHitTemplateId:928390873;","3600","259200","Wed May 31 02:06:20 PDT 2023","","","358UUM7WRF0RLBMWLAI92J7SSU4R74","A2WQJ399KT2Q14","Submitted","Wed May 24 02:07:03 PDT 2023","Wed May 24 02:12:00 PDT 2023","Sat May 27 02:12:00 PDT 2023","","","","297","0% (0/0)","0% (0/0)","0% (0/0)","https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/04_14_03_crop_1.png","https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/04_13_03_crop_1.png","[{""A"":""https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/04_14_03_crop_1.png"",""B"":""https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/04_13_03_crop_1.png"",""realvsgenerated"":{""ImageA"":false,""ImageB"":true}}]"
"39KV3A5D2N30Z6OFAXDC49HYZ1SS76","3EPQ0AEIVQFZZ2O130Z0YBYIG948HV","Real Image vs. AI Generated Image","Given a couple of images, you should select the one that you think looks the most like a real image (not generated by Artificial Intelligence).","image, image preference, real vs. fake, image perception, image quality","$0.02","Wed May 24 02:06:21 PDT 2023","1","BatchId:5079243;OriginalHitTemplateId:928390873;","3600","259200","Wed May 31 02:06:21 PDT 2023","","","3PPTZCWAL6HATKD2RQLSODQM61GZQ4","A2773ZBHVJNMTG","Submitted","Wed May 24 02:08:09 PDT 2023","Wed May 24 02:08:50 PDT 2023","Sat May 27 02:08:50 PDT 2023","","","","41","0% (0/0)","0% (0/0)","0% (0/0)","https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/03_74_04_crop_1.png","https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/03_73_04_crop_1.png","[{""A"":""https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/03_74_04_crop_1.png"",""B"":""https://tfg-crop-imatges.s3.amazonaws.com/Imatges+MTurk/03_73_04_crop_1.png"",""realvsgenerated"":{""ImageA"":true,""ImageB"":false}}]"
